,CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLAZAS
22528,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,ALHAURÍN EL GRANDE,29000529-I.E.S. ANTONIO GALA,00591204-FABRIC. E INST. CARPINT. MUEBLE P.T.F.P.,2
22529,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,ALHAURÍN EL GRANDE,29000529-I.E.S. ANTONIO GALA,00591206-INSTALACIONES ELECTROTECNICAS P.T.F.P.,2
22530,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,ALHAURÍN EL GRANDE,29000529-I.E.S. ANTONIO GALA,00591209-MANTENIMIENTO DE VEHICULOS P.T.F.P.,2
22531,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,ALHAURÍN EL GRANDE,29000529-I.E.S. ANTONIO GALA,00591216-OPERAC. Y EQUIPOS PROD. AGRARIA P.T.F.P.,2
22532,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,ALHAURÍN EL GRANDE,29000529-I.E.S. ANTONIO GALA,00591222-PROC. GESTION ADMINISTRATIVA P.T.F.P.,3
22533,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29000529-I.E.S. ANTONIO GALA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,3
22534,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597031-EDUCACIÓN INFANTIL,7
22535,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597032-LENGUA EXTRANJERA-INGLÉS,2
22536,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597033-LENGUA EXTRANJERA-FRANCÉS,1
22537,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597034-EDUCACIÓN FÍSICA,1
22538,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597035-MÚSICA,1
22539,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597036-PEDAGOGÍA TERAPÉUTICA,2
22540,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597037-AUDICIÓN Y LENGUAJE,1
22541,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29009326-C.E.I.P. PABLO RUIZ PICASSO,00597038-EDUCACIÓN PRIMARIA,9
22542,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29010249-C.E.I.P. SALVADOR GONZÁLEZ CANTOS,00597031-EDUCACIÓN INFANTIL,3
22543,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29010249-C.E.I.P. SALVADOR GONZÁLEZ CANTOS,00597032-LENGUA EXTRANJERA-INGLÉS,1
22544,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29010249-C.E.I.P. SALVADOR GONZÁLEZ CANTOS,00597034-EDUCACIÓN FÍSICA,1
22545,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29010249-C.E.I.P. SALVADOR GONZÁLEZ CANTOS,00597035-MÚSICA,1
22546,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29010249-C.E.I.P. SALVADOR GONZÁLEZ CANTOS,00597036-PEDAGOGÍA TERAPÉUTICA,1
22547,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29010249-C.E.I.P. SALVADOR GONZÁLEZ CANTOS,00597038-EDUCACIÓN PRIMARIA,4
22548,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597031-EDUCACIÓN INFANTIL,3
22549,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597032-LENGUA EXTRANJERA-INGLÉS,2
22550,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597034-EDUCACIÓN FÍSICA,1
22551,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597035-MÚSICA,1
22552,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597036-PEDAGOGÍA TERAPÉUTICA,2
22553,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597037-AUDICIÓN Y LENGUAJE,1
22554,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,00597038-EDUCACIÓN PRIMARIA,4
22555,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29011771-C.E.I.P. JORGE GUILLÉN,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,1
22556,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29500733-S.E.P. ALHAURÍN EL GRANDE,00597032-LENGUA EXTRANJERA-INGLÉS,1
22557,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29500733-S.E.P. ALHAURÍN EL GRANDE,00597038-EDUCACIÓN PRIMARIA,2
22558,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,00597031-EDUCACIÓN INFANTIL,10
22559,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,00597032-LENGUA EXTRANJERA-INGLÉS,2
22560,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,00597033-LENGUA EXTRANJERA-FRANCÉS,1
22561,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,00597036-PEDAGOGÍA TERAPÉUTICA,1
22562,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,00597038-EDUCACIÓN PRIMARIA,7
22563,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS,2
22564,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS,1
22565,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29602402-C.E.I.P. FÉLIX PLAZA RAMOS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,6
22566,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590001-FILOSOFIA P.E.S.,1
22567,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590003-LATIN P.E.S.,1
22568,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,6
22569,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590005-GEOGRAFIA E HISTORIA P.E.S.,5
22570,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590006-MATEMATICAS P.E.S.,3
22571,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590007-FISICA Y QUIMICA P.E.S.,3
22572,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,2
22573,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590009-DIBUJO P.E.S.,2
22574,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590010-FRANCES P.E.S.,2
22575,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590011-INGLES P.E.S.,6
22576,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590016-MUSICA P.E.S.,2
22577,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590017-EDUCACION FISICA P.E.S.,2
22578,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,2
22579,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590019-TECNOLOGIA P.E.S.,3
22580,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00590061-ECONOMIA P.E.S.,1
22581,MAESTROS,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,3
22582,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1
22583,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,11590006-MATEMATICAS (INGLES) P.E.S.,3
22584,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,2
22585,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,ALHAURÍN EL GRANDE,29700692-I.E.S. FUENTE LUCENA,11590017-EDUCACION FISICA (INGLES) P.E.S.,1
22586,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597031-EDUCACIÓN INFANTIL,3
22587,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597032-LENGUA EXTRANJERA-INGLÉS,1
22588,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597033-LENGUA EXTRANJERA-FRANCÉS,1
22589,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597034-EDUCACIÓN FÍSICA,1
22590,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597035-MÚSICA,1
22591,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597036-PEDAGOGÍA TERAPÉUTICA,1
22592,MAESTROS,MÁLAGA,ALMÁCHAR,29000530-C.E.I.P. LA PARRA,00597038-EDUCACIÓN PRIMARIA,3
22593,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597025-IDIOMA EXTRANJERO-INGLÉS (SECUNDARIA),1
22594,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597031-EDUCACIÓN INFANTIL,3
22595,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597032-LENGUA EXTRANJERA-INGLÉS,1
22596,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597033-LENGUA EXTRANJERA-FRANCÉS,1
22597,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597034-EDUCACIÓN FÍSICA,1
22598,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597035-MÚSICA,1
22599,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597036-PEDAGOGÍA TERAPÉUTICA,1
22600,MAESTROS,MÁLAGA,ALMARGEN,29000542-C.E.I.P. MAESTRO JOSÉ DURÁN,00597038-EDUCACIÓN PRIMARIA,4
22601,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597031-EDUCACIÓN INFANTIL,7
22602,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597032-LENGUA EXTRANJERA-INGLÉS,2
22603,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597033-LENGUA EXTRANJERA-FRANCÉS,1
22604,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597034-EDUCACIÓN FÍSICA,1
22605,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597035-MÚSICA,1
22606,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597036-PEDAGOGÍA TERAPÉUTICA,1
22607,MAESTROS,MÁLAGA,ALMAYATE ALTO,29008346-C.E.I.P. JUAN PANIAGUA,00597038-EDUCACIÓN PRIMARIA,9
22608,MAESTROS,MÁLAGA,ALMOGÍA,29000566-C.E.I.P. PADRE MIGUEL SÁNCHEZ,00597031-EDUCACIÓN INFANTIL,3
22609,MAESTROS,MÁLAGA,ALMOGÍA,29000566-C.E.I.P. PADRE MIGUEL SÁNCHEZ,00597032-LENGUA EXTRANJERA-INGLÉS,1
22610,MAESTROS,MÁLAGA,ALMOGÍA,29000566-C.E.I.P. PADRE MIGUEL SÁNCHEZ,00597034-EDUCACIÓN FÍSICA,1
22611,MAESTROS,MÁLAGA,ALMOGÍA,29000566-C.E.I.P. PADRE MIGUEL SÁNCHEZ,00597035-MÚSICA,1
22612,MAESTROS,MÁLAGA,ALMOGÍA,29000566-C.E.I.P. PADRE MIGUEL SÁNCHEZ,00597036-PEDAGOGÍA TERAPÉUTICA,1
22613,MAESTROS,MÁLAGA,ALMOGÍA,29000566-C.E.I.P. PADRE MIGUEL SÁNCHEZ,00597038-EDUCACIÓN PRIMARIA,5
22614,MAESTROS,MÁLAGA,ALMOGÍA,29010894-C.E.I.P. MIGUEL HERNÁNDEZ,00597032-LENGUA EXTRANJERA-INGLÉS,1
